Id,SalePrice
1641,184790.90234165994
1642,209360.6719596367
1643,205665.68756416437
1644,208189.3886938256
1645,203525.95762871506
1646,150773.62562431445
1647,153584.60952082562
1648,142663.5824647911
1649,131331.15307345547
1650,136378.30835368476
1651,139894.9768239338
1652,115185.4876300894
1653,114758.89947871897
1654,157523.94548624608
1655,136647.04807135832
1656,152435.30923959648
1657,158804.67843049372
1658,155832.14614760628
1659,122666.20447268062
1660,153030.6894658609
1661,376332.4602688675
1662,340351.26613798126
1663,319284.77434205794
1664,441450.1528972888
1665,261345.18589271003
1666,285317.2489369628
1667,317529.22206060373
1668,277126.8475124546
1669,227121.90587530928
1670,280521.28543046623
1671,245484.26531322335
1672,389341.2685533448
1673,270918.6896075894
1674,243617.8547741527
1675,190830.22246417435
1676,194985.8496538224
1677,193221.76547122374
1678,426621.4865210086
1679,322306.04696600855
1680,265644.8411659148
1681,199957.36594942995
1682,251890.5934627316
1683,183139.33240128882
1684,164748.28506841074
1685,165111.74966778682
1686,162136.47616176677
1687,151407.89303766037
1688,181599.2650132328
1689,183159.20996287625
1690,168999.0038102283
1691,159933.99210129346
1692,224120.99496936452
1693,150571.3065372717
1694,168519.18708793496
1695,148529.60323888293
1696,275467.2770314741
1697,148942.4008868986
1698,344405.56948173477
1699,285567.9074322014
1700,242290.52792756466
1701,250293.41484945253
1702,261292.12893299048
1703,232800.06411694267
1704,258589.8701546127
1705,198227.92620638225
1706,382468.0787435651
1707,189734.20450967478
1708,199462.38843770654
1709,245329.92060972657
1710,200123.42101431533
1711,230502.19857747626
1712,229449.3479179136
1713,246303.65927153052
1714,214649.26366342622
1715,193215.7240148399
1716,173365.81608651637
1717,165386.1253913654
1718,133174.6452135532
1719,195031.8621801944
1720,233413.94833922965
1721,170998.07505064722
1722,131609.27162143282
1723,170047.7132703251
1724,211000.30290749803
1725,221856.4054899642
1726,183787.0637111214
1727,169150.35133801037
1728,170845.10192031052
1729,154457.67973196218
1730,163695.42256042978
1731,123166.30607585593
1732,135371.22176415048
1733,125392.31727509396
1734,127688.10896906504
1735,122533.94393367507
1736,112827.44037073803
1737,301375.8529367527
1738,212372.79155338573
1739,329083.8306130403
1740,219741.71479371339
1741,186409.69208549883
1742,170596.7554579125
1743,168174.53824821833
1744,242910.09424266775
1745,209096.59207446047
1746,202678.64882761662
1747,220289.0795312916
1748,238245.2272493171
1749,166381.29935345272
1750,144338.22053810887
1751,232402.13597398828
1752,117466.39254251031
1753,171779.12440544894
1754,208360.46952638272
1755,163631.6906091819
1756,120447.16630554132
1757,112780.67332207019
1758,164221.81025504522
1759,169768.2593642686
1760,172166.67148391984
1761,159795.4012979126
1762,189313.2992082502
1763,157680.78819439386
1764,115930.49863587024
1765,195136.7938559626
1766,177029.38393442926
1767,205778.3383984481
1768,135651.32048476342
1769,150872.1600630306
1770,130042.90459428704
1771,130903.57344684926
1772,149250.8554102863
1773,128944.90710963834
1774,194488.63585594867
1775,121836.22923002004
1776,125837.9566187005
1777,103003.51155696943
1778,126036.33968606639
1779,122591.49862920158
1780,148221.5396901283
1781,127551.20488350454
1782,108558.43494855826
1783,154756.4862588867
1784,99961.35873552188
1785,110952.91521548461
1786,183959.02463397212
1787,146586.39405316502
1788,79200.12626246763
1789,107556.84807438483
1790,91151.95736926691
1791,270574.45457325474
1792,154916.1259666078
1793,138491.4015715109
1794,134841.87005955094
1795,127300.4742963171
1796,110767.16510382162
1797,154073.5242900332
1798,119089.12979617051
1799,101538.80517353966
1800,117038.31650953898
1801,141660.72157044426
1802,156610.1533547703
1803,163997.22179702524
1804,142532.59036520182
1805,124925.49767382097
1806,123625.48475838584
1807,146339.76163774112
1808,116797.19060072237
1809,106168.88605477221
1810,137215.6097744728
1811,110941.27082249819
1812,105282.40314640122
1813,128018.56286314766
1814,98457.63560628804
1815,83707.09784181653
1816,93557.44668537505
1817,136910.68548432898
1818,141307.6060026126
1819,115517.67812823332
1820,81083.17903899809
1821,117219.18343382841
1822,143660.6967239971
1823,74666.48105968176
1824,123044.54666494348
1825,130790.5802724081
1826,106052.44277357278
1827,110809.32111588042
1828,135633.68816933132
1829,156544.976542133
1830,150621.4025653189
1831,138229.55957532843
1832,136929.76437220201
1833,143249.38715187085
1834,121645.34644764921
1835,129249.69867459046
1836,141764.4310038984
1837,94253.73398046831
1838,118571.59005671328
1839,98236.492054419
1840,138360.4750266527
1841,140880.87539697453
1842,104158.11758819352
1843,148196.05330137617
1844,128969.8874072265
1845,155125.6527271778
1846,143015.24480705982
1847,166784.24598969807
1848,77170.53121144023
1849,122231.75504787936
1850,124044.66319128068
1851,133188.9473260905
1852,125461.28167584397
1853,133486.6749252095
1854,150883.473244396
1855,150250.40850372546
1856,210908.20607171353
1857,138835.03913206677
1858,191078.55336056027
1859,131631.45034386305
1860,171573.67323388945
1861,130740.30077882938
1862,339102.51816799067
1863,336990.4973352607
1864,337010.3909028901
1865,287810.1358089378
1866,269624.3881539937
1867,228737.92593056234
1868,252211.1487347742
1869,197329.88488023044
1870,208224.03846394076
1871,224469.40892646989
1872,164215.86239659777
1873,216228.82417117106
1874,149130.53977531212
1875,195485.89189744712
1876,197684.608533604
1877,205520.9601646435
1878,201247.89522984228
1879,129835.13314949299
1880,132743.34536334433
1881,289623.865887445
1882,239304.06954214757
1883,189287.20428054332
1884,213963.51686854794
1885,207267.19544450307
1886,246709.1922143231
1887,194247.06844742186
1888,249863.47376910408
1889,163125.49085591297
1890,141064.1227773349
1891,147512.08385388958
1892,113259.9862200392
1893,131102.16542378624
1894,145287.57104845732
1895,148138.26869132437
1896,120798.06457848723
1897,120207.3605577283
1898,112180.88177700627
1899,122473.98461232365
1900,111350.24544262071
1901,144173.88326054372
1902,154573.794710427
1903,186830.87900492136
1904,127144.59338475254
1905,168745.4163685053
1906,149547.49650806788
1907,190520.966859855
1908,131660.02288127178
1909,144752.55207186588
1910,139120.3137705237
1911,199587.65393069354
1912,267681.3646961952
1913,178842.29219886032
1914,84484.13361260854
1915,222511.03626560234
1916,85452.59201157729
1917,238011.8037440569
1918,134786.87735782182
1919,165909.94875584453
1920,203079.65773965558
1921,316473.5839305574
1922,257079.52595455683
1923,211970.5165019691
1924,206470.6180337469
1925,208819.49653093764
1926,325172.7191945141
1927,133942.4336375239
1928,166888.63801774397
1929,120055.36038116884
1930,137421.86849846493
1931,152561.73322123513
1932,152587.6343667147
1933,189607.55403797774
1934,180678.20780042355
1935,166385.88409443805
1936,185656.4747374699
1937,177572.1964050961
1938,172501.66987026573
1939,208644.9982904277
1940,166133.70445673537
1941,177172.33271318878
1942,177678.91695772222
1943,165721.43710185838
1944,283528.76988000167
1945,272803.5612935617
1946,164446.638638819
1947,234108.8721617617
1948,180627.33461666768
1949,212083.84801635737
1950,174449.83775538756
1951,256912.73781580865
1952,229665.98619295482
1953,157726.0805241151
1954,188787.0135749205
1955,141613.26578116888
1956,394269.3725011888
1957,166228.04535401575
1958,289302.55317557615
1959,170787.80766205437
1960,120286.21072440148
1961,128827.24704801198
1962,116685.91972292456
1963,127781.28601209585
1964,129946.08842719486
1965,151749.98144322156
1966,137304.7573657854
1967,256702.76341787458
1968,374055.78007627197
1969,287628.9378470427
1970,389648.2535514594
1971,421187.46631565294
1972,334095.5509009129
1973,234079.8442420863
1974,284828.5104976257
1975,405339.6714021482
1976,239937.14466717048
1977,332266.91044397425
1978,346439.8993987228
1979,273094.9765027707
1980,179976.89395474188
1981,293579.1973210276
1982,188822.45682651934
1983,181909.65500543936
1984,175167.15663624267
1985,212598.6200478644
1986,217703.40816409295
1987,164662.0761435304
1988,165744.33670940404
1989,181771.80381029513
1990,202607.77155459294
1991,192297.31113667865
1992,205485.87052318736
1993,160738.74340259758
1994,236611.47111710135
1995,174744.20036987116
1996,234024.72001808923
1997,261644.24824580122
1998,313379.5586187357
1999,235632.23574654208
2000,285673.7063044831
2001,262650.5681044704
2002,222997.0769001195
2003,249374.25940202078
2004,250458.79861412093
2005,193400.67221914584
2006,192946.21124664135
2007,227720.81927596952
2008,178538.54089352195
2009,192276.01924120385
2010,187231.17125329026
2011,137178.64052274055
2012,162844.03205802335
2013,176213.09946871872
2014,185809.84124199202
2015,185713.05672284818
2016,194313.58567187548
2017,188228.20560460398
2018,125753.42653327009
2019,130261.58209411823
2020,120761.48605752747
2021,113186.88602390843
2022,176712.1630596696
2023,166229.37276658678
2024,268166.606570965
2025,339228.4053606733
2026,166806.79136269263
2027,152346.1546696609
2028,166357.86358403944
2029,170196.92972261054
2030,216420.78776718045
2031,191138.1790758152
2032,199022.4955017738
2033,205131.20179170187
2034,163031.42247149843
2035,202229.72233534223
2036,187484.58131042097
2037,190719.41180792073
2038,264416.1828423149
2039,170244.01071354595
2040,323802.2220425439
2041,209755.54842666187
2042,195896.53460155346
2043,173780.1122593924
2044,195696.96978942922
2045,187776.21209570012
2046,173699.38585158193
2047,150902.73955668948
2048,142065.446801808
2049,189282.01445396774
2050,165073.8321087515
2051,100423.21692326102
2052,135580.53618254606
2053,139444.53687979086
2054,94778.09024464292
2055,159077.12746976747
2056,124845.74226855817
2057,123089.93067649173
2058,199183.2704798968
2059,132463.1449650501
2060,175338.0427282772
2061,180294.82824681734
2062,131603.96822602348
2063,104698.60555436593
2064,144614.16340579354
2065,121792.12724264634
2066,166853.70111071257
2067,129663.4488234867
2068,186018.64214127528
2069,95998.98130013372
2070,109712.59495012209
2071,103073.84143219561
2072,189962.13754070675
2073,133923.30987765646
2074,160283.41332974887
2075,140225.78956534108
2076,122043.95209782608
2077,136225.07297793526
2078,123343.22028261093
2079,139667.722990634
2080,112572.27648515863
2081,124865.97224039635
2082,154042.97980636577
2083,149646.67977823003
2084,108279.83302365195
2085,124327.90781622136
2086,130036.48375159166
2087,135489.3320172579
2088,122920.7842322951
2089,93078.43357245899
2090,124913.7569605162
2091,115815.147502097
2092,151045.72647781475
2093,131919.78651354247
2094,100152.07024030233
2095,159478.4472002069
2096,88238.40583257556
2097,90594.96780385464
2098,166744.66696964152
2099,86082.5167224384
2100,117449.06787663893
2101,139203.64196712928
2102,117782.41051566195
2103,98154.4245216686
2104,173278.1989963573
2105,112379.61289790645
2106,109268.24800640167
2107,182145.1531083051
2108,119168.64228434736
2109,125669.4121598695
2110,124067.49728278608
2111,134172.05858147456
2112,137748.02757157548
2113,121532.1398261865
2114,106236.94118472202
2115,144568.5446216266
2116,113836.80657187563
2117,163232.02973298135
2118,117520.34399472563
2119,101449.92279868627
2120,115402.59835105659
2121,110986.79107552068
2122,110230.28232882886
2123,90008.76851686915
2124,161221.30768716807
2125,162298.8276314299
2126,157671.32595984833
2127,160393.49730626238
2128,118431.9339023196
2129,102209.89868498882
2130,135651.45590692124
2131,163037.81985472867
2132,122656.9483690403
2133,115512.12297659698
2134,116054.24033745176
2135,103891.36924038113
2136,98090.31817910413
2137,119459.55460735384
2138,136373.76887832693
2139,148330.25612469885
2140,135424.290124244
2141,135357.73999967045
2142,127028.80397690533
2143,151328.7134486351
2144,128869.51130122012
2145,130356.1669903961
2146,148062.96651472303
2147,178243.83334827083
2148,138597.43454601392
2149,156035.2325458694
2150,186000.16236927029
2151,109027.06536531814
2152,146111.4382993908
2153,171148.73639967645
2154,108782.91009321813
2155,131407.80793518
2156,304182.52313443593
2157,224658.84036675942
2158,214672.0479749144
2159,194829.12978013404
2160,164069.09438127402
2161,240882.42451706086
2162,446577.06347312237
2163,279585.8924109312
2164,220663.19851161505
2165,171684.92639566932
2166,154797.63312294692
2167,201150.56023118526
2168,200759.91310537432
2169,185322.8983713182
2170,215811.49951046228
2171,154292.5439238715
2172,146862.60185399346
2173,168295.27858311392
2174,234133.1708367719
2175,254238.636466875
2176,263466.9743432073
2177,245709.8681892852
2178,195892.36460697078
2179,142826.09317459032
2180,261703.98691362859
2181,183739.337833218
2182,226219.6383747079
2183,187783.47325588207
2184,136281.18583271172
2185,134375.81495249082
2186,149471.61995040422
2187,153485.4309554715
2188,150420.8200889885
2189,300370.36756518733
2190,91703.90418709097
2191,92000.83795392829
2192,98333.06834379722
2193,102700.78543317913
2194,94488.05236942992
2195,117570.99323694062
2196,112287.24978068011
2197,121184.07767591141
2198,126464.9072480558
2199,164791.63416715447
2200,121265.1282342935
2201,129070.6697056091
2202,128577.49848412978
2203,141656.29228286826
2204,158002.6410766712
2205,122320.53283033583
2206,129144.27284844042
2207,167774.89758169831
2208,191100.6755203964
2209,206497.40005407057
2210,133044.19454749385
2211,106019.86592286098
2212,114594.25780558087
2213,100028.68548883569
2214,143545.33112464045
2215,105312.21422212431
2216,171425.5239413256
2217,97425.63416835656
2218,93604.98818869011
2219,96620.78327012922
2220,92877.69603450793
2221,226303.25261729752
2222,222803.76736457777
2223,277402.7801752617
2224,225140.9256445875
2225,153085.7859838118
2226,220113.00133455248
2227,187187.3280632271
2228,230632.48282567682
2229,211381.98471534692
2230,155381.76979146095
2231,194465.82674331096
2232,184225.17666168837
2233,182263.92824377993
2234,198013.4680501568
2235,214172.40749413418
2236,232529.30164183438
2237,304705.39601760905
2238,205390.65422559172
2239,131064.50198069235
2240,159577.41993190526
2241,175040.28288651977
2242,141342.2470282482
2243,141186.863610158
2244,123998.5040610759
2245,115230.93617337206
2246,136585.85577458935
2247,114495.19003048458
2248,124949.7569164947
2249,124056.4096591032
2250,135748.29331687614
2251,135090.46764354693
2252,186294.3005432083
2253,144808.05295489667
2254,167297.70132566715
2255,196457.25396598811
2256,165332.06900019414
2257,230107.59671368657
2258,152242.08423154074
2259,176467.4210303067
2260,146907.9459139732
2261,155750.4326245932
2262,170738.9021494352
2263,301090.8024386175
2264,454184.10814466636
2265,201225.40899675264
2266,214699.19349430007
2267,349590.9026342017
2268,291902.838593849
2269,160604.81848949747
2270,167930.5921830421
2271,209848.9280647233
2272,194226.05958028696
2273,162681.5062485382
2274,177124.69313406092
2275,193432.79111377773
2276,176964.24598490077
2277,188551.94855088848
2278,168134.51805410362
2279,128572.75778076715
2280,118442.20647486787
2281,177201.73753207395
2282,183323.51951491614
2283,123425.73163159877
2284,125263.47599020958
2285,135501.87989498244
2286,127048.02106303032
2287,267490.8309666633
2288,244192.7958718611
2289,335622.4597113247
2290,417007.03391514503
2291,282594.1808243803
2292,325771.4542117161
2293,422516.3550201112
2294,357962.41337900696
2295,422727.34757673176
2296,266617.0057527354
2297,257661.72034839587
2298,264393.73761942383
2299,391516.4703748665
2300,306624.641063987
2301,234876.71687561081
2302,251974.81823316193
2303,224747.5971056289
2304,240465.96944810916
2305,193310.1533260734
2306,194780.11897308854
2307,188934.72404058944
2308,210813.74918087633
2309,220091.89999992197
2310,180036.65678560623
2311,191807.36889311278
2312,183380.94117506352
2313,170786.4886783723
2314,167797.36337863852
2315,170421.0590390067
2316,175506.55184853644
2317,179897.3527243255
2318,171848.41840595572
2319,165838.56268486916
2320,168254.63846335674
2321,215274.6356361981
2322,166149.00972796942
2323,157880.08825617027
2324,152972.10313833092
2325,199484.34198680957
2326,152746.38331088796
2327,194974.93316299617
2328,211719.43442181058
2329,183966.7908238097
2330,191961.02444276848
2331,350892.0109897805
2332,368425.73761454603
2333,318461.892817634
2334,250786.77610555082
2335,229155.77736628187
2336,333070.38106554776
2337,188313.4256423727
2338,246138.42730330254
2339,200605.60122746075
2340,336743.5005466159
2341,194099.72819873967
2342,205569.08597332283
2343,218934.74705666248
2344,222886.2176975267
2345,238159.08476996917
2346,184917.35238296204
2347,182485.91960803737
2348,210399.11760652313
2349,181968.7673289015
2350,250228.7172446308
2351,207331.2580665476
2352,229110.884466933
2353,283979.8168869896
2354,130704.37892774917
2355,133214.64031133178
2356,168318.6592127492
2357,194826.1148968731
2358,194924.5658802421
2359,138155.77918663676
2360,124118.0932306486
2361,153594.27816180285
2362,268450.04584102397
2363,141788.92632159663
2364,164192.6298239133
2365,192925.45267770276
2366,160534.82563537423
2367,193211.98663309708
2368,182635.8534163121
2369,197808.0690786475
2370,168331.1616975383
2371,171373.96455158523
2372,187389.09348075322
2373,232106.54921015582
2374,325066.0847107892
2375,190255.12976665908
2376,286177.0070386819
2377,338692.7582687284
2378,132085.12922278166
2379,228033.14121010684
2380,143439.71516843163
2381,164975.75532706053
2382,182904.81846901667
2383,195352.42203386908
2384,226300.41275969494
2385,146113.1378247477
2386,127821.66786956266
2387,133279.45792979797
2388,119713.75913324638
2389,123751.92675519605
2390,135508.372060453
2391,149218.3373353802
2392,112963.22809102315
2393,144766.28144874994
2394,137236.91461841358
2395,205882.5592331775
2396,138631.05723099515
2397,200265.93357235787
2398,130485.26986512431
2399,86595.3547108652
2400,82052.15723282167
2401,115932.24093549665
2402,128222.6308085244
2403,191381.19699595106
2404,141568.30536061857
2405,153742.64951251802
2406,125035.30973250566
2407,122151.7353351964
2408,151853.65209383302
2409,128625.02489331429
2410,173616.27897771678
2411,115936.77657809509
2412,152608.15500549064
2413,132282.61781868333
2414,132130.5698357812
2415,165145.42027796188
2416,119657.95383844845
2417,117387.71556466605
2418,120357.40010344407
2419,146461.64959977506
2420,121745.79760731912
2421,151401.79203101533
2422,118867.38682711485
2423,116049.58686598991
2424,171033.22616370805
2425,323862.2967774348
2426,149137.46815681283
2427,108533.60223567166
2428,165047.69564387007
2429,111734.7219336118
2430,124061.09687861828
2431,124732.61214640648
2432,129077.02572641455
2433,136137.61381620457
2434,138155.12594506264
2435,151263.76437593022
2436,98245.54393818529
2437,112661.77449740245
2438,118287.9876220108
2439,119050.28343746203
2440,130170.31425746338
2441,105833.21936334505
2442,103551.37749456108
2443,114316.74565882958
2444,124485.01421340961
2445,97238.94897327971
2446,134611.29746230706
2447,165628.95364775913
2448,132677.60169438118
2449,118466.4973037418
2450,146211.76108202327
2451,127476.18608378473
2452,174737.9147664893
2453,99169.92210165052
2454,120130.31275155085
2455,114740.63452939232
2456,135860.68219260251
2457,121528.004205081
2458,110531.8347214564
2459,102181.26888876544
2460,140246.86704488954
2461,116366.6472166705
2462,130232.43983667389
2463,118882.47771665404
2464,178235.34358846326
2465,129003.3100500542
2466,127326.51072263077
2467,130422.69377825232
2468,97448.45822633448
2469,103982.37993532287
2470,205844.56961069454
2471,181819.63385719788
2472,188597.12494814562
2473,136739.17656761088
2474,116902.17023116977
2475,206957.93737957015
2476,120128.34594000637
2477,124849.6820370988
2478,176714.45435771268
2479,131082.21135933403
2480,139230.06910397133
2481,125241.16309742759
2482,136954.4099184071
2483,115207.26376364999
2484,133652.98057969342
2485,121561.82030956779
2486,148239.56698311257
2487,218085.99488015208
2488,123584.64262076815
2489,150299.891175605
2490,137400.93384222456
2491,101672.98776456814
2492,179765.2829736437
2493,139144.0738222361
2494,170020.9384558011
2495,114963.6163088258
2496,226114.63720396053
2497,156253.93871416847
2498,116123.6058776154
2499,103145.96856980173
2500,130980.86819280696
2501,135641.8378763319
2502,147984.3403904901
2503,117226.12240555775
2504,191281.82644767157
2505,204038.2649889711
2506,247806.46293031322
2507,308619.7662139296
2508,247750.7375926138
2509,226352.99857273808
2510,210163.808534023
2511,172433.4560775302
2512,204096.365327309
2513,210764.17851090946
2514,193611.40524398568
2515,166279.93755958552
2516,163197.07672107595
2517,146175.46762436867
2518,150645.74768648564
2519,214412.05823866796
2520,195607.9660843719
2521,183832.21224988985
2522,208818.70564010067
2523,128822.25386971662
2524,136366.44384433446
2525,145623.6386305074
2526,156193.44488230854
2527,122010.0382186557
2528,126308.7272014536
2529,140597.02803802447
2530,141902.8223660645
2531,239214.12018130018
2532,217994.75953655012
2533,202063.40009265128
2534,200809.10829247558
2535,290726.5494801963
2536,225970.27211696503
2537,189960.96923881237
2538,174444.4012727461
2539,177600.99334798538
2540,172480.7934847482
2541,172950.33487239346
2542,167564.03603475794
2543,136333.6361509063
2544,136378.17307657865
2545,135946.08094945643
2546,146352.8330511027
2547,145703.31445599298
2548,179998.00420659562
2549,169810.7513578133
2550,1933270.8331078067
2551,146769.8316004049
2552,128767.73040630225
2553,92217.9049859133
2554,112307.43345269538
2555,99386.38984357829
2556,108869.92189828989
2557,126386.22794289161
2558,171043.93520215264
2559,132424.6577352172
2560,120520.46822430992
2561,107607.93318094643
2562,114714.80804505346
2563,121919.3108746522
2564,147642.67224698095
2565,115231.69440815617
2566,143253.4376975364
2567,136648.78125820818
2568,182927.94505193413
2569,178821.08732279303
2570,132636.4689416419
2571,218613.23949998838
2572,148856.90034119328
2573,205584.26930948484
2574,240251.08881803104
2575,136788.32430477507
2576,122822.98394861036
2577,164112.4497341003
2578,89590.3011116224
2579,89345.44602759503
2580,130597.803806229
2581,152355.685593459
2582,115785.02618747037
2583,226989.90882349844
2584,159344.98341519374
2585,203393.28104044468
2586,203166.92279336287
2587,193491.201299588
2588,126967.44919464132
2589,146569.98696342713
2590,195427.05202539644
2591,203742.79289208885
2592,207210.90085498214
2593,207193.98248019998
2594,167078.4128143861
2595,177767.2463054841
2596,280932.4699080165
2597,189665.23949897633
2598,260797.25674802816
2599,277625.41436916916
2600,204212.91024712706
2601,139318.79570462124
2602,117360.79967879338
2603,117799.34956361224
2604,107024.9190410375
2605,119297.92176649767
2606,156027.07495255588
2607,213413.51762357308
2608,229133.45778432194
2609,160683.73052908984
2610,105196.90279264432
2611,177953.43789799797
2612,160119.4721954714
2613,126640.97657903764
2614,127497.19478192029
2615,148220.30693029088
2616,128001.17531004568
2617,227824.14297667856
2618,185304.0275353463
2619,201197.41449920344
2620,180172.84214129281
2621,171772.15638225732
2622,188326.43398749793
2623,221646.51346178557
2624,295932.37673710467
2625,317146.43457235687
2626,158392.5547984398
2627,154258.57489098771
2628,346266.24428974325
2629,424165.97335268575
2630,283024.57642338093
2631,372627.0808195329
2632,329608.4651940381
2633,231355.57573466634
2634,305336.9562061446
2635,156387.71409284128
2636,191071.33267413356
2637,164920.758061379
2638,244462.03838086638
2639,182496.13531929467
2640,152062.3759371262
2641,129857.924794211
2642,201104.79426173755
2643,127103.44874932058
2644,144919.8364772707
2645,116299.25363479418
2646,113408.8637665953
2647,127155.95825126162
2648,143643.63954670326
2649,138816.0436606514
2650,128994.1344015033
2651,150767.08962712172
2652,349504.2596388404
2653,236851.7514282573
2654,249560.67086211336
2655,337365.7412426616
2656,254881.75104369852
2657,263533.9909009777
2658,253817.78673726338
2659,265591.94050016033
2660,303621.15565973957
2661,288172.28242856107
2662,275757.18593209254
2663,257186.00153056884
2664,212544.0056318932
2665,270332.0092143638
2666,228454.28817027516
2667,162164.0333397736
2668,167931.4452256612
2669,174963.7385042089
2670,258593.4151176239
2671,170310.98867451513
2672,176013.80205730893
2673,189168.6351929556
2674,192404.67071890415
2675,158585.0789115505
2676,177579.17621886573
2677,199160.00677974478
2678,263214.64146548
2679,255690.79242511062
2680,260731.09605086118
2681,370031.59681811015
2682,320668.2294358146
2683,537873.0969565687
2684,297054.7567687942
2685,322853.3541336472
2686,242740.8191645005
2687,266135.1623953142
2688,197958.33857279393
2689,178146.8640180425
2690,368568.5529757438
2691,195295.63847452108
2692,132943.8654589589
2693,195944.58054506575
2694,133318.47908182573
2695,188402.21432315686
2696,176687.37656217185
2697,210630.75912717872
2698,197151.37793572867
2699,181925.66125091614
2700,159124.04656155696
2701,153123.0313332793
2702,134618.2137599632
2703,143978.1616105391
2704,153250.92339884935
2705,123180.3545923578
2706,117018.66485722897
2707,128939.50097539336
2708,127100.88584346072
2709,105549.64165501931
2710,121731.33317836672
2711,305718.94624191255
2712,353942.969126716
2713,164699.72315885685
2714,150615.27968299267
2715,170015.1976742478
2716,142520.23573642154
2717,170080.68836767843
2718,198508.3318041122
2719,157045.9052699514
2720,162706.39757444573
2721,139852.02547851225
2722,179463.39895199836
2723,144102.02426939917
2724,122715.26408499297
2725,130612.45139413398
2726,148596.04234380633
2727,165861.80931193774
2728,153159.32602018624
2729,145447.8415456719
2730,136891.0787390597
2731,104493.33646240376
2732,114723.55848953196
2733,165073.34427338102
2734,147611.13403149418
